storenr,date,customers
126,2018-02-21,10380
127,2018-02-21,5124
128,2018-02-21,4496
134,2018-02-21,5048
138,2018-02-21,4784
139,2018-02-21,7776
140,2018-02-21,3748
141,2018-02-21,4760
143,2018-02-21,8208
152,2018-02-21,3768
154,2018-02-21,10280
155,2018-02-21,7720
159,2018-02-21,4448
163,2018-02-21,6056
168,2018-02-21,4820
170,2018-02-21,7376
173,2018-02-21,4164
180,2018-02-21,8548
182,2018-02-21,4964
183,2018-02-21,7216
184,2018-02-21,6488
189,2018-02-21,5564
191,2018-02-21,4596
192,2018-02-21,3492
193,2018-02-21,6080
196,2018-02-21,9332
197,2018-02-21,5508
200,2018-02-21,7832
206,2018-02-21,7972
207,2018-02-21,5380
211,2018-02-21,7948
213,2018-02-21,8208
218,2018-02-21,4712
221,2018-02-21,9840
222,2018-02-21,6428
227,2018-02-21,11540
229,2018-02-21,5860
230,2018-02-21,7108
231,2018-02-21,7912
236,2018-02-21,6432
170,2018-02-17,8300
173,2018-02-17,7088
180,2018-02-17,10228
182,2018-02-17,6728
183,2018-02-17,7784
184,2018-02-17,8804
189,2018-02-17,7244
191,2018-02-17,5516
192,2018-02-17,4936
193,2018-02-17,7796
196,2018-02-17,11552
197,2018-02-17,6860
200,2018-02-17,8760
206,2018-02-17,8640
207,2018-02-17,7084
211,2018-02-17,8752
213,2018-02-17,9524
218,2018-02-17,6056
221,2018-02-17,9100
222,2018-02-17,9912
227,2018-02-17,11220
229,2018-02-17,8216
230,2018-02-17,8884
231,2018-02-17,9876
236,2018-02-17,8564
254,2018-02-17,5424
257,2018-02-17,8696
262,2018-02-17,5376
266,2018-02-17,4300
267,2018-02-17,8052
268,2018-02-17,6712
272,2018-02-17,5556
278,2018-02-17,5972
291,2018-02-17,9108
301,2018-02-17,6104
306,2018-02-17,7156
323,2018-02-17,9140
101,2018-02-18,3296
105,2018-02-18,6848
110,2018-02-18,2724
111,2018-02-18,4272
112,2018-02-18,3036
113,2018-02-18,3408
115,2018-02-18,4696
117,2018-02-18,4984
118,2018-02-18,4276
122,2018-02-18,3648
123,2018-02-18,5000
124,2018-02-18,2716
125,2018-02-18,5696
126,2018-02-18,7260
127,2018-02-18,3252
128,2018-02-18,4180
134,2018-02-18,3628
138,2018-02-18,3928
139,2018-02-18,5960
140,2018-02-18,3200
141,2018-02-18,4164
143,2018-02-18,6772
152,2018-02-18,3036
154,2018-02-18,6908
155,2018-02-18,5820
159,2018-02-18,4044
163,2018-02-18,5216
168,2018-02-18,3868
170,2018-02-18,4724
173,2018-02-18,3280
180,2018-02-18,6172
182,2018-02-18,4452
183,2018-02-18,4328
184,2018-02-18,4628
189,2018-02-18,4280
191,2018-02-18,2968
192,2018-02-18,2936
193,2018-02-18,4956
196,2018-02-18,7580
197,2018-02-18,3432
200,2018-02-18,4748
206,2018-02-18,4968
207,2018-02-18,3996
211,2018-02-18,4848
213,2018-02-18,5760
218,2018-02-18,3308
221,2018-02-18,5696
222,2018-02-18,5488
227,2018-02-18,6960
229,2018-02-18,4372
230,2018-02-18,5396
231,2018-02-18,6436
236,2018-02-18,5168
254,2018-02-18,3568
257,2018-02-18,5664
262,2018-02-18,2852
266,2018-02-18,2388
267,2018-02-18,4864
268,2018-02-18,4004
272,2018-02-18,3716
278,2018-02-18,3260
291,2018-02-18,4904
301,2018-02-18,3276
306,2018-02-18,4540
323,2018-02-18,5016
101,2018-02-19,5456
105,2018-02-19,11164
110,2018-02-19,4916
111,2018-02-19,7636
112,2018-02-19,5648
113,2018-02-19,5076
115,2018-02-19,8456
117,2018-02-19,10020
118,2018-02-19,8052
122,2018-02-19,6340
123,2018-02-19,8936
124,2018-02-19,5512
125,2018-02-19,9456
126,2018-02-19,13456
127,2018-02-19,6648
128,2018-02-19,5952
134,2018-02-19,6404
138,2018-02-19,6292
139,2018-02-19,10148
140,2018-02-19,4828
141,2018-02-19,6036
143,2018-02-19,10664
152,2018-02-19,4720
154,2018-02-19,12460
155,2018-02-19,8868
159,2018-02-19,5508
163,2018-02-19,7932
168,2018-02-19,6568
170,2018-02-19,8888
173,2018-02-19,6132
180,2018-02-19,10884
182,2018-02-19,6868
183,2018-02-19,8792
184,2018-02-19,8444
189,2018-02-19,7164
191,2018-02-19,5900
192,2018-02-19,4164
193,2018-02-19,8344
196,2018-02-19,12108
197,2018-02-19,6980
200,2018-02-19,9332
206,2018-02-19,9360
207,2018-02-19,6988
211,2018-02-19,9544
213,2018-02-19,10440
218,2018-02-19,5808
221,2018-02-19,11940
222,2018-02-19,8628
227,2018-02-19,13956
229,2018-02-19,7608
230,2018-02-19,10072
231,2018-02-19,9372
236,2018-02-19,8356
254,2018-02-19,4712
257,2018-02-19,8704
262,2018-02-19,5588
266,2018-02-19,4004
267,2018-02-19,7400
268,2018-02-19,7596
272,2018-02-19,5000
278,2018-02-19,5748
291,2018-02-19,9656
301,2018-02-19,7120
306,2018-02-19,6720
323,2018-02-19,10632
101,2018-02-20,4228
105,2018-02-20,8652
110,2018-02-20,3472
111,2018-02-20,5012
112,2018-02-20,3820
113,2018-02-20,4260
115,2018-02-20,6388
117,2018-02-20,8216
118,2018-02-20,5656
122,2018-02-20,4632
123,2018-02-20,7064
124,2018-02-20,3624
125,2018-02-20,7668
126,2018-02-20,10136
127,2018-02-20,4624
128,2018-02-20,4520
134,2018-02-20,4840
138,2018-02-20,4072
139,2018-02-20,6840
140,2018-02-20,3312
141,2018-02-20,5020
143,2018-02-20,7684
152,2018-02-20,3984
154,2018-02-20,9408
155,2018-02-20,7696
159,2018-02-20,4296
163,2018-02-20,5752
168,2018-02-20,4876
170,2018-02-20,7108
173,2018-02-20,4428
180,2018-02-20,8192
182,2018-02-20,4704
183,2018-02-20,7060
184,2018-02-20,5680
189,2018-02-20,5616
191,2018-02-20,4420
192,2018-02-20,3484
193,2018-02-20,5476
196,2018-02-20,8564
197,2018-02-20,5488
200,2018-02-20,7504
206,2018-02-20,7444
207,2018-02-20,5452
211,2018-02-20,7096
213,2018-02-20,7664
218,2018-02-20,4408
113,2018-02-25,2788
115,2018-02-25,4644
117,2018-02-25,4900
118,2018-02-25,4240
122,2018-02-25,3832
123,2018-02-25,4936
124,2018-02-25,2640
125,2018-02-25,5616
126,2018-02-25,6916
127,2018-02-25,3076
128,2018-02-25,4200
134,2018-02-25,3548
138,2018-02-25,3824
139,2018-02-25,5712
140,2018-02-25,3008
141,2018-02-25,3768
143,2018-02-25,6008
152,2018-02-25,3200
154,2018-02-25,6992
155,2018-02-25,5848
159,2018-02-25,3636
163,2018-02-25,4912
168,2018-02-25,3896
170,2018-02-25,4160
173,2018-02-25,3216
180,2018-02-25,5612
182,2018-02-25,4176
183,2018-02-25,4236
184,2018-02-25,4368
189,2018-02-25,4344
191,2018-02-25,2588
192,2018-02-25,2852
193,2018-02-25,4968
196,2018-02-25,7236
197,2018-02-25,3072
200,2018-02-25,5296
206,2018-02-25,4568
207,2018-02-25,4476
211,2018-02-25,4632
213,2018-02-25,5740
218,2018-02-25,3396
221,2018-02-25,5704
222,2018-02-25,5276
227,2018-02-25,6416
229,2018-02-25,4484
230,2018-02-25,5412
231,2018-02-25,5972
236,2018-02-25,4636
254,2018-02-25,3584
257,2018-02-25,5324
262,2018-02-25,2864
266,2018-02-25,2424
267,2018-02-25,4564
268,2018-02-25,3768
272,2018-02-25,3688
278,2018-02-25,2984
291,2018-02-25,4864
301,2018-02-25,3184
306,2018-02-25,4516
323,2018-02-25,4784
101,2018-02-26,5200
105,2018-02-26,9548
110,2018-02-26,4312
111,2018-02-26,7424
112,2018-02-26,4424
113,2018-02-26,4424
115,2018-02-26,7576
117,2018-02-26,9904
118,2018-02-26,6616
122,2018-02-26,5540
123,2018-02-26,8252
124,2018-02-26,4888
254,2018-02-21,3536
257,2018-02-21,7336
262,2018-02-21,4684
266,2018-02-21,3524
267,2018-02-21,6432
268,2018-02-21,6064
272,2018-02-21,3960
278,2018-02-21,5104
291,2018-02-21,8064
301,2018-02-21,5628
306,2018-02-21,5280
323,2018-02-21,8316
101,2018-02-22,5840
105,2018-02-22,10144
110,2018-02-22,5128
111,2018-02-22,7616
112,2018-02-22,5068
113,2018-02-22,5320
115,2018-02-22,9020
117,2018-02-22,10152
118,2018-02-22,7524
122,2018-02-22,6280
123,2018-02-22,9524
124,2018-02-22,4812
125,2018-02-22,10228
126,2018-02-22,12120
127,2018-02-22,6616
128,2018-02-22,6312
134,2018-02-22,6176
138,2018-02-22,6756
139,2018-02-22,10088
140,2018-02-22,4768
141,2018-02-22,6064
143,2018-02-22,10976
152,2018-02-22,5732
154,2018-02-22,13784
155,2018-02-22,9392
159,2018-02-22,5704
163,2018-02-22,8568
168,2018-02-22,7396
170,2018-02-22,8420
173,2018-02-22,6336
180,2018-02-22,10092
182,2018-02-22,6396
183,2018-02-22,9180
184,2018-02-22,8040
189,2018-02-22,8432
191,2018-02-22,5624
192,2018-02-22,4924
193,2018-02-22,8164
196,2018-02-22,11544
197,2018-02-22,7676
200,2018-02-22,9948
206,2018-02-22,9668
207,2018-02-22,7552
211,2018-02-22,10388
213,2018-02-22,10316
218,2018-02-22,6324
221,2018-02-22,12232
222,2018-02-22,7740
227,2018-02-22,13340
229,2018-02-22,9064
230,2018-02-22,10320
231,2018-02-22,9632
236,2018-02-22,8156
254,2018-02-22,4596
257,2018-02-22,8928
262,2018-02-22,5252
266,2018-02-22,3896
267,2018-02-22,7532
268,2018-02-22,6816
272,2018-02-22,5472
278,2018-02-22,5540
291,2018-02-22,9396
301,2018-02-22,6996
306,2018-02-22,7316
323,2018-02-22,10824
101,2018-02-23,5604
105,2018-02-23,10424
110,2018-02-23,5460
111,2018-02-23,8112
112,2018-02-23,5820
113,2018-02-23,6112
115,2018-02-23,8292
117,2018-02-23,10104
118,2018-02-23,8424
122,2018-02-23,6748
123,2018-02-23,8976
124,2018-02-23,5076
125,2018-02-23,8884
126,2018-02-23,14156
127,2018-02-23,6416
128,2018-02-23,6180
134,2018-02-23,6460
138,2018-02-23,6628
139,2018-02-23,9448
140,2018-02-23,5924
141,2018-02-23,6100
143,2018-02-23,9608
152,2018-02-23,5012
154,2018-02-23,12932
155,2018-02-23,9356
159,2018-02-23,5548
163,2018-02-23,8100
168,2018-02-23,6560
170,2018-02-23,9140
173,2018-02-23,6540
180,2018-02-23,9656
182,2018-02-23,6136
183,2018-02-23,9176
184,2018-02-23,8080
189,2018-02-23,7568
191,2018-02-23,5984
192,2018-02-23,4428
193,2018-02-23,8364
196,2018-02-23,11208
197,2018-02-23,7248
200,2018-02-23,9800
206,2018-02-23,9868
207,2018-02-23,7752
211,2018-02-23,9684
213,2018-02-23,10512
218,2018-02-23,6752
221,2018-02-23,11324
222,2018-02-23,8872
227,2018-02-23,12884
229,2018-02-23,8348
230,2018-02-23,9844
231,2018-02-23,10340
236,2018-02-23,8660
254,2018-02-23,4780
257,2018-02-23,9148
262,2018-02-23,5500
266,2018-02-23,4036
267,2018-02-23,8068
268,2018-02-23,7352
272,2018-02-23,5112
278,2018-02-23,5552
291,2018-02-23,9204
301,2018-02-23,6608
306,2018-02-23,6992
323,2018-02-23,9964
101,2018-02-24,5364
105,2018-02-24,10532
110,2018-02-24,5496
111,2018-02-24,7564
112,2018-02-24,5688
113,2018-02-24,5684
115,2018-02-24,8320
117,2018-02-24,8316
118,2018-02-24,7680
122,2018-02-24,6444
123,2018-02-24,9300
124,2018-02-24,5272
125,2018-02-24,9984
126,2018-02-24,11968
127,2018-02-24,6020
128,2018-02-24,6536
134,2018-02-24,5956
138,2018-02-24,7080
139,2018-02-24,9852
140,2018-02-24,5428
141,2018-02-24,6692
143,2018-02-24,10028
152,2018-02-24,5312
154,2018-02-24,12320
155,2018-02-24,9508
159,2018-02-24,6236
163,2018-02-24,8056
168,2018-02-24,6588
170,2018-02-24,7528
173,2018-02-24,6696
180,2018-02-24,9660
182,2018-02-24,6792
183,2018-02-24,7792
184,2018-02-24,8356
189,2018-02-24,7132
191,2018-02-24,5520
192,2018-02-24,4900
193,2018-02-24,8032
196,2018-02-24,11180
197,2018-02-24,6816
200,2018-02-24,8476
206,2018-02-24,8756
207,2018-02-24,7036
211,2018-02-24,8672
213,2018-02-24,9520
218,2018-02-24,6044
221,2018-02-24,9220
222,2018-02-24,9036
227,2018-02-24,10812
229,2018-02-24,8172
230,2018-02-24,8800
231,2018-02-24,9792
236,2018-02-24,8304
254,2018-02-24,5488
257,2018-02-24,8564
262,2018-02-24,5080
266,2018-02-24,4116
267,2018-02-24,7704
268,2018-02-24,6720
272,2018-02-24,5580
278,2018-02-24,4764
291,2018-02-24,8740
301,2018-02-24,5980
306,2018-02-24,7224
323,2018-02-24,8980
101,2018-02-25,3068
105,2018-02-25,6328
110,2018-02-25,2740
111,2018-02-25,4244
112,2018-02-25,2696
182,2018-03-01,6464
183,2018-03-01,8424
184,2018-03-01,8204
189,2018-03-01,7324
191,2018-03-01,5384
192,2018-03-01,4036
193,2018-03-01,7648
196,2018-03-01,11052
197,2018-03-01,6408
200,2018-03-01,8604
206,2018-03-01,9000
207,2018-03-01,6848
211,2018-03-01,8748
213,2018-03-01,10276
218,2018-03-01,5980
221,2018-03-01,11176
222,2018-03-01,8244
227,2018-03-01,12708
229,2018-03-01,7780
230,2018-03-01,9144
231,2018-03-01,8888
236,2018-03-01,7764
254,2018-03-01,4068
257,2018-03-01,8036
262,2018-03-01,4948
266,2018-03-01,3792
267,2018-03-01,7136
268,2018-03-01,7516
272,2018-03-01,4392
278,2018-03-01,5212
291,2018-03-01,9096
301,2018-03-01,6776
306,2018-03-01,6248
323,2018-03-01,10136
101,2018-03-02,5228
105,2018-03-02,10588
110,2018-03-02,4080
111,2018-03-02,6248
112,2018-03-02,4180
113,2018-03-02,5684
115,2018-03-02,8016
117,2018-03-02,9712
118,2018-03-02,6940
122,2018-03-02,5852
123,2018-03-02,8608
124,2018-03-02,4764
125,2018-03-02,8892
126,2018-03-02,12504
127,2018-03-02,5444
128,2018-03-02,6240
134,2018-03-02,5832
138,2018-03-02,6436
139,2018-03-02,9872
140,2018-03-02,4364
141,2018-03-02,5300
143,2018-03-02,9712
152,2018-03-02,5036
154,2018-03-02,11536
155,2018-03-02,8984
159,2018-03-02,5084
163,2018-03-02,7272
168,2018-03-02,5880
170,2018-03-02,8304
173,2018-03-02,6536
180,2018-03-02,9952
182,2018-03-02,6224
183,2018-03-02,7236
184,2018-03-02,7968
189,2018-03-02,7324
191,2018-03-02,4748
192,2018-03-02,4368
125,2018-02-26,9436
126,2018-02-26,11656
127,2018-02-26,5516
128,2018-02-26,5496
134,2018-02-26,5960
138,2018-02-26,5896
139,2018-02-26,9228
140,2018-02-26,4440
141,2018-02-26,4800
143,2018-02-26,9568
152,2018-02-26,4656
154,2018-02-26,12296
155,2018-02-26,8608
159,2018-02-26,4636
163,2018-02-26,7400
168,2018-02-26,6260
170,2018-02-26,8256
173,2018-02-26,5580
180,2018-02-26,10144
182,2018-02-26,6496
183,2018-02-26,8284
184,2018-02-26,8020
189,2018-02-26,7236
191,2018-02-26,4856
192,2018-02-26,3864
193,2018-02-26,8008
196,2018-02-26,11032
197,2018-02-26,6400
200,2018-02-26,9256
206,2018-02-26,8808
207,2018-02-26,6388
211,2018-02-26,9004
213,2018-02-26,10148
218,2018-02-26,6152
221,2018-02-26,11496
222,2018-02-26,8384
227,2018-02-26,12728
229,2018-02-26,7572
230,2018-02-26,9416
231,2018-02-26,8556
236,2018-02-26,7316
254,2018-02-26,4336
257,2018-02-26,8016
262,2018-02-26,5408
266,2018-02-26,3696
267,2018-02-26,6916
268,2018-02-26,7192
272,2018-02-26,4380
278,2018-02-26,4856
291,2018-02-26,8948
301,2018-02-26,6656
306,2018-02-26,6584
323,2018-02-26,10212
101,2018-02-27,3536
105,2018-02-27,7156
110,2018-02-27,2760
111,2018-02-27,4388
112,2018-02-27,2672
113,2018-02-27,3452
115,2018-02-27,5628
117,2018-02-27,8040
118,2018-02-27,4480
122,2018-02-27,3656
123,2018-02-27,6932
124,2018-02-27,3068
125,2018-02-27,7192
126,2018-02-27,7308
127,2018-02-27,3812
128,2018-02-27,3792
134,2018-02-27,3512
138,2018-02-27,4412
139,2018-02-27,7620
140,2018-02-27,2404
141,2018-02-27,3652
143,2018-02-27,7936
152,2018-02-27,3232
154,2018-02-27,9264
155,2018-02-27,6920
159,2018-02-27,3260
163,2018-02-27,5304
168,2018-02-27,4680
170,2018-02-27,5664
173,2018-02-27,3160
180,2018-02-27,7676
182,2018-02-27,4768
183,2018-02-27,6288
184,2018-02-27,6084
189,2018-02-27,4912
191,2018-02-27,2932
192,2018-02-27,2760
193,2018-02-27,5736
196,2018-02-27,8664
197,2018-02-27,4924
200,2018-02-27,7032
206,2018-02-27,6684
207,2018-02-27,4984
211,2018-02-27,6512
213,2018-02-27,8212
218,2018-02-27,3676
221,2018-02-27,9184
222,2018-02-27,5500
227,2018-02-27,10648
229,2018-02-27,5408
230,2018-02-27,6616
231,2018-02-27,6624
236,2018-02-27,5120
254,2018-02-27,2936
257,2018-02-27,6468
262,2018-02-27,3756
266,2018-02-27,2516
267,2018-02-27,4596
268,2018-02-27,4984
272,2018-02-27,3392
278,2018-02-27,3764
291,2018-02-27,7848
301,2018-02-27,5360
306,2018-02-27,4860
323,2018-02-27,7848
101,2018-02-28,4024
105,2018-02-28,8276
110,2018-02-28,3224
111,2018-02-28,5340
112,2018-02-28,3308
113,2018-02-28,3852
115,2018-02-28,5960
117,2018-02-28,8336
118,2018-02-28,5440
122,2018-02-28,4120
123,2018-02-28,7080
124,2018-02-28,3504
125,2018-02-28,7376
126,2018-02-28,9660
127,2018-02-28,4728
128,2018-02-28,4284
134,2018-02-28,4588
138,2018-02-28,4528
139,2018-02-28,7480
140,2018-02-28,3356
141,2018-02-28,4616
143,2018-02-28,7860
152,2018-02-28,3396
154,2018-02-28,9560
155,2018-02-28,7500
159,2018-02-28,4032
163,2018-02-28,5612
168,2018-02-28,4564
170,2018-02-28,7068
173,2018-02-28,4096
180,2018-02-28,8232
182,2018-02-28,5028
183,2018-02-28,7024
184,2018-02-28,6564
189,2018-02-28,4980
191,2018-02-28,4188
192,2018-02-28,3356
193,2018-02-28,5932
196,2018-02-28,9200
197,2018-02-28,5328
200,2018-02-28,7392
206,2018-02-28,7436
207,2018-02-28,5076
211,2018-02-28,7852
213,2018-02-28,8312
218,2018-02-28,4288
221,2018-02-28,9360
222,2018-02-28,6740
227,2018-02-28,11560
229,2018-02-28,5756
230,2018-02-28,7576
231,2018-02-28,7312
236,2018-02-28,6252
254,2018-02-28,3488
257,2018-02-28,7176
262,2018-02-28,4500
266,2018-02-28,3160
267,2018-02-28,6168
268,2018-02-28,5676
272,2018-02-28,3736
278,2018-02-28,5112
291,2018-02-28,8312
301,2018-02-28,5780
306,2018-02-28,4604
323,2018-02-28,7776
101,2018-03-01,5360
105,2018-03-01,10648
110,2018-03-01,4432
111,2018-03-01,6748
112,2018-03-01,4764
113,2018-03-01,5204
115,2018-03-01,7700
117,2018-03-01,9248
118,2018-03-01,6936
122,2018-03-01,5888
123,2018-03-01,9060
124,2018-03-01,5036
125,2018-03-01,9088
126,2018-03-01,11992
127,2018-03-01,5796
128,2018-03-01,5568
134,2018-03-01,5848
138,2018-03-01,6164
139,2018-03-01,9592
140,2018-03-01,4788
141,2018-03-01,5804
143,2018-03-01,9824
152,2018-03-01,4888
154,2018-03-01,11616
155,2018-03-01,8352
159,2018-03-01,5284
163,2018-03-01,7412
168,2018-03-01,6304
170,2018-03-01,8328
173,2018-03-01,5940
180,2018-03-01,9960
230,2018-03-04,6408
231,2018-03-04,6128
236,2018-03-04,5248
254,2018-03-04,3628
257,2018-03-04,5600
262,2018-03-04,3452
266,2018-03-04,2668
267,2018-03-04,4936
268,2018-03-04,4472
272,2018-03-04,3720
278,2018-03-04,3384
291,2018-03-04,5112
301,2018-03-04,3632
306,2018-03-04,4808
323,2018-03-04,5624
101,2018-03-05,5332
105,2018-03-05,10568
105,2018-03-05,0
110,2018-03-05,4828
111,2018-03-05,7860
112,2018-03-05,5040
113,2018-03-05,5604
115,2018-03-05,8256
117,2018-03-05,9896
118,2018-03-05,7600
122,2018-03-05,5996
123,2018-03-05,8792
124,2018-03-05,4804
125,2018-03-05,9428
126,2018-03-05,13120
127,2018-03-05,6652
128,2018-03-05,6000
134,2018-03-05,6504
138,2018-03-05,6712
139,2018-03-05,9620
140,2018-03-05,4892
141,2018-03-05,6040
143,2018-03-05,10152
152,2018-03-05,4872
154,2018-03-05,13408
155,2018-03-05,8940
159,2018-03-05,5572
163,2018-03-05,7724
168,2018-03-05,6532
170,2018-03-05,8704
173,2018-03-05,6064
180,2018-03-05,10452
182,2018-03-05,6776
183,2018-03-05,8536
184,2018-03-05,8276
189,2018-03-05,7264
191,2018-03-05,5392
192,2018-03-05,4408
193,2018-03-05,7916
196,2018-03-05,11384
197,2018-03-05,7052
200,2018-03-05,9216
206,2018-03-05,8840
207,2018-03-05,6576
211,2018-03-05,9716
213,2018-03-05,10376
218,2018-03-05,5852
221,2018-03-05,11856
222,2018-03-05,8648
227,2018-03-05,13704
229,2018-03-05,7600
230,2018-03-05,9800
231,2018-03-05,9088
236,2018-03-05,8496
254,2018-03-05,4532
257,2018-03-05,8244
262,2018-03-05,5760
193,2018-03-02,7688
196,2018-03-02,11232
197,2018-03-02,5708
200,2018-03-02,9016
206,2018-03-02,7764
207,2018-03-02,7168
211,2018-03-02,8272
213,2018-03-02,9868
218,2018-03-02,5440
221,2018-03-02,10732
222,2018-03-02,9200
227,2018-03-02,11052
229,2018-03-02,8136
230,2018-03-02,8832
231,2018-03-02,7848
236,2018-03-02,6492
254,2018-03-02,3972
257,2018-03-02,7640
262,2018-03-02,5368
266,2018-03-02,3776
267,2018-03-02,7472
268,2018-03-02,7116
272,2018-03-02,5092
278,2018-03-02,5500
291,2018-03-02,9152
301,2018-03-02,6584
306,2018-03-02,6392
323,2018-03-02,9672
101,2018-03-03,6028
105,2018-03-03,11588
110,2018-03-03,5376
111,2018-03-03,7244
112,2018-03-03,5708
113,2018-03-03,5880
115,2018-03-03,9344
117,2018-03-03,8224
118,2018-03-03,7228
122,2018-03-03,6476
123,2018-03-03,10084
124,2018-03-03,5332
125,2018-03-03,10260
126,2018-03-03,12588
127,2018-03-03,5804
128,2018-03-03,7052
134,2018-03-03,6280
138,2018-03-03,7944
139,2018-03-03,10728
140,2018-03-03,5216
141,2018-03-03,6420
143,2018-03-03,11068
152,2018-03-03,5984
154,2018-03-03,12776
155,2018-03-03,9244
159,2018-03-03,6488
163,2018-03-03,8556
168,2018-03-03,6736
170,2018-03-03,7624
173,2018-03-03,7240
180,2018-03-03,10304
182,2018-03-03,7664
183,2018-03-03,7576
184,2018-03-03,8864
189,2018-03-03,8256
191,2018-03-03,5664
192,2018-03-03,5304
193,2018-03-03,8888
196,2018-03-03,12148
197,2018-03-03,7108
200,2018-03-03,9220
206,2018-03-03,8264
207,2018-03-03,7496
211,2018-03-03,8472
213,2018-03-03,10000
218,2018-03-03,5836
221,2018-03-03,9788
222,2018-03-03,9964
227,2018-03-03,10400
229,2018-03-03,8932
230,2018-03-03,9724
231,2018-03-03,9268
236,2018-03-03,8508
254,2018-03-03,5380
257,2018-03-03,8696
262,2018-03-03,4988
266,2018-03-03,4236
267,2018-03-03,7620
268,2018-03-03,7024
272,2018-03-03,5704
278,2018-03-03,5068
291,2018-03-03,9144
301,2018-03-03,6848
306,2018-03-03,7720
323,2018-03-03,9588
101,2018-03-04,3492
105,2018-03-04,6972
110,2018-03-04,2864
111,2018-03-04,4552
112,2018-03-04,2892
113,2018-03-04,3276
115,2018-03-04,5144
117,2018-03-04,5360
118,2018-03-04,4488
122,2018-03-04,4080
123,2018-03-04,5324
124,2018-03-04,2868
125,2018-03-04,6240
126,2018-03-04,7688
127,2018-03-04,3580
128,2018-03-04,4228
134,2018-03-04,3660
138,2018-03-04,4392
139,2018-03-04,6312
140,2018-03-04,3372
141,2018-03-04,3840
143,2018-03-04,7308
152,2018-03-04,3472
154,2018-03-04,7584
155,2018-03-04,6020
159,2018-03-04,4132
163,2018-03-04,5620
168,2018-03-04,4276
170,2018-03-04,4796
173,2018-03-04,3836
180,2018-03-04,6692
182,2018-03-04,4496
183,2018-03-04,4172
184,2018-03-04,4604
189,2018-03-04,4972
191,2018-03-04,2908
192,2018-03-04,3028
193,2018-03-04,5668
196,2018-03-04,7496
197,2018-03-04,3404
200,2018-03-04,5448
206,2018-03-04,5008
207,2018-03-04,4444
211,2018-03-04,5728
213,2018-03-04,6168
218,2018-03-04,3500
221,2018-03-04,5976
222,2018-03-04,5968
227,2018-03-04,6956
229,2018-03-04,5192
118,2018-03-09,9196
122,2018-03-09,7116
123,2018-03-09,9404
124,2018-03-09,5376
125,2018-03-09,10060
126,2018-03-09,14776
127,2018-03-09,6968
128,2018-03-09,6480
134,2018-03-09,7572
138,2018-03-09,7316
139,2018-03-09,10608
140,2018-03-09,6272
141,2018-03-09,6796
143,2018-03-09,10624
152,2018-03-09,5592
154,2018-03-09,13200
155,2018-03-09,9404
159,2018-03-09,6544
163,2018-03-09,8180
168,2018-03-09,6660
170,2018-03-09,9568
173,2018-03-09,6788
180,2018-03-09,10208
182,2018-03-09,7164
183,2018-03-09,9480
184,2018-03-09,8664
189,2018-03-09,8008
191,2018-03-09,6216
192,2018-03-09,4956
193,2018-03-09,8504
196,2018-03-09,12100
197,2018-03-09,7516
200,2018-03-09,9568
206,2018-03-09,10272
207,2018-03-09,7772
